631,Downgrade MRR kpi Rolling 30 days Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Rolling 30 days"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""ROLLING 30 DAYS""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
632,Downgrade MRR kpi Quarter This vs Last,KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Quarter"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
633,Downgrade MRR kpi Quarter This vs Last (QTD),KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Quarter"",""comparison"":""This vs Last (QTD)"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[""extract('month' from now()) - (extract('Quarter' from now())-1)*3 > extract('month' from \""Modified At\"") - (extract('Quarter' from \""Modified At\"")-1)*3 or((extract('month' from now()) - (extract('Quarter' from now())-1)*3=extract('month' from \""Modified At\"") - (extract('Quarter' from \""Modified At\"")-1)*3) and extract('day' from now())>=extract('day' from \""Modified At\""))""],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
634,Downgrade MRR kpi Quarter Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Quarter"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[""QuarterYear(\""Subscription Date\"")<>QuarterYear(now())""],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
635,Downgrade MRR kpi Year This vs Last,KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Year"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""YEAR""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
636,Downgrade MRR kpi Year This vs Last (YTD),KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Year"",""comparison"":""This vs Last (YTD)"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""YEAR""}],""filters"":[""extract('month' from now())< extract('month' from \""Modified At\"") or (extract('month' from now())=extract('month' from \""Modified At\"") and extract('day' from now())>=extract('day' from \""Modified At\""))""],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
637,Downgrade MRR kpi Year Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Downgrade MRR"",""period"":""Year"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""YEAR""}],""filters"":[""Year(now())<>Year(\""Subscription Date\"")""],""tl"":[]}],""reverse_kpi"":true,""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
638,Downgrade MRR chart Day,CHART,"{""type"":""chart"",""title"":""Downgrade MRR"",""period"":""Day"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""DATE""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
639,Downgrade MRR chart Week,CHART,"{""type"":""chart"",""title"":""Downgrade MRR"",""period"":""Week"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""WEEK AND YEAR""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
640,Downgrade MRR chart Month,CHART,"{""type"":""chart"",""title"":""Downgrade MRR"",""period"":""Month"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Prev Product"",""Current Product"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""MONTH AND YEAR""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""alerts"":""true"",""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
641,Downgrade MRR chart Quarter,CHART,"{""type"":""chart"",""title"":""Downgrade MRR"",""period"":""Quarter"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
642,Downgrade MRR chart Year,CHART,"{""type"":""chart"",""title"":""Downgrade MRR"",""period"":""Year"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Prev Product"",""Current Plan"",""Modified At"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""DOWNGRADE""}],""attributes"":[{""name"":""YEAR""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""exclude_global_filters"":false,""tags"":""Revenue, Churn"",""score"":79000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans.,Downgrade MRR is the monthly recurring revenue lost when subscriptions are moved from existing plans to lower plans. It also includes decreases in the MRR caused by factors such as - Add-ons removed from subscriptions - Decrease in subscription quantity Downgrade MRR also considers the recurring discounts you provide.,79000,MRR
643,Cancellation MRR kpi Day This vs Last,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Day"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""DATE""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
644,Cancellation MRR kpi Day Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Day"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""DATE""}],""filters"":[""DATE(now())<>DATE(\""Modified At\"")""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
645,Cancellation MRR kpi Week This vs Last,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Week"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""WEEK AND YEAR""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
646,Cancellation MRR kpi Week This vs Last (WTD),KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Week"",""comparison"":""This vs Last (WTD)"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""WEEK AND YEAR""}],""filters"":[""extract('dow' from now()) >= extract('dow' from \""Modified At\"")""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
647,Cancellation MRR kpi Week Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Week"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""WEEK AND YEAR""}],""filters"":[""WeekYear(\""Subscription Date\"")<>WeekYear(now())""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
648,Cancellation MRR kpi Month This vs Last,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Month"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""Date of Cancelled At"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""MONTH AND YEAR""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
649,Cancellation MRR kpi Month This vs Last (MTD),KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Month"",""comparison"":""This vs Last (MTD)"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""MONTH AND YEAR""}],""filters"":[""extract('day' from now()) >= extract('day' from \""Modified At\"")""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
650,Cancellation MRR kpi Month Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Month"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""Date of Cancelled At"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""MONTH AND YEAR""}],""filters"":[""MonthYear(\""Subscription Date\"")<>MonthYear(now())""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
651,Cancellation MRR kpi Rolling 30 days This vs Last,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Rolling 30 days"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""ROLLING 30 DAYS""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
652,Cancellation MRR kpi Rolling 30 days Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Rolling 30 days"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""ROLLING 30 DAYS""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
653,Cancellation MRR kpi Quarter This vs Last,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Quarter"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
654,Cancellation MRR kpi Quarter This vs Last (QTD),KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Quarter"",""comparison"":""This vs Last (QTD)"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[""extract('month' from now()) - (extract('Quarter' from now())-1)*3 > extract('month' from \""Modified At\"") - (extract('Quarter' from \""Modified At\"")-1)*3 or((extract('month' from now()) - (extract('Quarter' from now())-1)*3=extract('month' from \""Modified At\"") - (extract('Quarter' from \""Modified At\"")-1)*3) and extract('day' from now())>=extract('day' from \""Modified At\""))""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
655,Cancellation MRR kpi Quarter Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Quarter"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""QUARTER AND YEAR""}],""filters"":[""QuarterYear(\""Subscription Date\"")<>QuarterYear(now())""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
656,Cancellation MRR kpi Year This vs Last,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Year"",""comparison"":""This vs Last"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""YEAR""}],""filters"":[],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
657,Cancellation MRR kpi Year This vs Last (YTD),KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Year"",""comparison"":""This vs Last (YTD)"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""YEAR""}],""filters"":[""extract('month' from now())< extract('month' from \""Modified At\"") or (extract('month' from now())=extract('month' from \""Modified At\"") and extract('day' from now())>=extract('day' from \""Modified At\""))""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
658,Cancellation MRR kpi Year Last vs One Before,KPI,"{""type"":""kpi"",""title"":""Cancellation MRR"",""period"":""Year"",""comparison"":""Last vs One Before"",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""YEAR""}],""filters"":[""Year(now())<>Year(\""Subscription Date\"")""],""tl"":[]}],""reverse_kpi"":true,""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
659,Cancellation MRR chart Day,CHART,"{""type"":""chart"",""title"":""Cancellation MRR"",""period"":""Day"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Date of Cancelled At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""DATE""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
660,Cancellation MRR chart Week,CHART,"{""type"":""chart"",""title"":""Cancellation MRR"",""period"":""Week"",""comparison"":"""",""vud"":[""Subscription ID"",""Company Name"",""Email"",""Active For (Days)"",""Current Plan"",""Curren MRR"",""MRR Impact"",""MRR Status"",""MRR Sub Status"",""Currency"",""Created At"",""Activated At"",""Date of Cancelled At"",""Customer ID"",""Last Name"",""First Name"",""Last Name""],""query"":[{""measures"":[{""name"":""CANCEL FROM PAID""}],""attributes"":[{""name"":""WEEK AND YEAR""}],""filters"":[],""tl"":[]}],""sub_type"":""spline"",""tags"":""Revenue, Churn"",""score"":98000,""prev_tags"":""Revenue, Churn""}",Monthly recurring revenue lost from cancellations.,Cancellation MRR is the monthly recurring revenue lost from cancellations.,98000,"MRR,Churn"
